chromosome1	x1	x2	chromosome2	y1	y2	color	APScoreAvg	ProbabilityofEnrichment	RegAPScoreAvg	Avg_diffMaxNeihgboor_1	Avg_diffMaxNeihgboor_2	avg	std	value
chr1	18689000	18690000	chr1	18740000	18741000	0,0,0	3.9819922	0.9958431	1.990662	2.3311102	3.1191895	3.4114547	1.4247986	5.483553
chr1	16565000	16566000	chr1	16591000	16592000	0,0,0	3.1842103	0.9942706	1.5879912	2.1124578	2.9875374	3.2849405	1.1766217	5.1626806
chr1	3266000	3267000	chr1	3302000	3303000	0,0,0	3.3710253	0.99478257	1.4692771	2.771038	3.2477891	2.7931554	1.3984648	5.2563004
chr1	9326000	9327000	chr1	9353000	9354000	0,0,0	3.3405204	0.9955067	1.640491	2.4915667	3.0527184	3.1910093	1.3205124	5.4057355
chr1	10715000	10715500	chr1	10727500	10728000	0,0,0	3.926786	0.99389315	1.7679509	2.3736873	3.1931818	2.988931	1.4008096	5.0988755
chr1	18069000	18070000	chr1	18121000	18122000	0,0,0	5.5405536	0.99986756	1.8838859	5.0882344	6.665025	4.407441	2.3936663	8.930316
chr1	10383000	10383500	chr1	10401000	10401500	0,0,0	8.124809	1.0	3.0589306	4.1850204	5.2378316	3.80422	1.8942057	7.524238
chr1	6089000	6090000	chr1	6166000	6167000	0,0,0	5.939589	0.99995095	1.8553251	6.347819	7.48825	4.2810607	2.1053388	9.923566
chr1	15412000	15413000	chr1	15444000	15445000	0,0,0	3.4639287	0.9970384	1.4408965	2.821362	3.9027348	3.3147619	1.1361285	5.8226395
chr1	14185000	14185500	chr1	14198000	14198500	0,0,0	6.761164	1.0	3.3143692	2.2539241	3.844232	4.237405	1.6334277	6.240893
chr1	10195000	10196000	chr1	10224000	10225000	0,0,0	4.268144	0.9989181	1.741324	2.9880152	4.8237395	4.1737695	1.6838118	6.829783
chr1	2025000	2026000	chr1	2054000	2055000	0,0,0	3.4628637	0.9982775	1.5114437	3.2845135	3.9618676	3.4450514	1.4243865	6.364619
chr1	1372000	1373000	chr1	1433000	1434000	0,0,0	3.8116658	0.9983536	1.7303792	3.6049368	3.6662116	3.2054262	1.3299149	6.4098144
chr1	1432000	1433000	chr1	1484000	1485000	0,0,0	3.1201708	0.99320316	1.8637738	1.7885919	2.246406	3.401952	1.0031705	4.9918118
chr1	10224000	10225000	chr1	10285000	10286000	0,0,0	3.7331314	0.99477154	1.7147621	2.0603306	3.4085023	3.4227781	1.1825192	5.2541833
chr1	8738000	8739000	chr1	8814000	8815000	0,0,0	2.4432952	0.980623	1.4170995	1.2248617	1.9759003	2.8553119	0.8495295	3.944078
chr1	17215000	17216000	chr1	17343000	17344000	0,0,0	5.930596	0.9991064	2.3254516	4.124967	4.606266	3.3543806	1.6423784	7.021018
chr1	5346000	5347000	chr1	5374000	5375000	0,0,0	3.7761612	0.99904275	1.5598642	3.292359	4.729369	4.0256248	1.620779	6.952166
chr1	10324000	10324500	chr1	10340000	10340500	0,0,0	9.479968	1.0	3.207492	4.4432187	7.4295816	5.3857822	1.5627524	9.33531
chr1	1935000	1935500	chr1	1950500	1951000	0,0,0	8.181447	1.0	3.2281775	3.549992	5.2754135	4.297474	1.9305651	7.4530225
chr1	3750000	3751000	chr1	3771000	3772000	0,0,0	4.635085	0.9998206	1.6280355	4.2391133	6.62519	4.858591	2.0484383	8.626692
chr1	10852000	10853000	chr1	10900000	10901000	0,0,0	8.097	0.99999887	2.2391694	9.650643	10.653776	5.1151023	4.1576376	13.693453
chr1	6148000	6148500	chr1	6160500	6161000	0,0,0	3.7307084	0.9934026	1.6196661	2.682171	3.098761	2.6374505	1.2074053	5.0216026
chr1	7349000	7350000	chr1	7438000	7439000	0,0,0	3.0181074	0.9968062	1.3867232	2.6211724	3.5433471	3.4172144	1.5082511	5.747145
chr1	11730000	11731000	chr1	11780000	11781000	0,0,0	6.93482	0.9999956	1.8913039	7.814585	10.114662	5.3929963	2.7506144	12.339294
chr1	13990000	13991000	chr1	14386000	14387000	0,0,0	35.602158	1.0	8.629938	18.839619	23.464355	11.033301	8.945155	27.779629
chr1	14827000	14828000	chr1	14885000	14886000	0,0,0	4.9019866	0.9998048	2.1467204	3.9711823	5.516485	5.012265	2.1951494	8.542205
chr1	19229000	19230000	chr1	19266000	19267000	0,0,0	3.111509	0.9922882	1.5496267	2.1181176	2.7570868	2.9827316	1.2068601	4.865503
chr1	11995000	11996000	chr1	12051000	12052000	0,0,0	6.4756866	0.9996051	2.0881553	5.1054454	5.744818	3.299641	2.2890687	7.8378143
chr1	12179000	12180000	chr1	12218000	12219000	0,0,0	3.4903169	0.99700844	1.5852709	2.9685035	3.4728644	3.1739035	1.3817297	5.812573
chr1	16673000	16674000	chr1	16763000	16764000	0,0,0	4.522513	0.9991511	1.8587455	3.635497	4.6910286	3.8407822	1.5794771	7.0723352
chr1	9593000	9594000	chr1	9642000	9643000	0,0,0	3.4481585	0.9962441	1.4223179	2.9130287	3.6704657	2.9956465	1.3403772	5.5850053
chr1	3058000	3059000	chr1	3081000	3082000	0,0,0	3.7993493	0.99833465	1.4638118	3.7190533	4.2861114	3.0925443	1.5328242	6.39837
chr1	18525000	18526000	chr1	18559000	18560000	0,0,0	6.555976	0.999926	1.9860208	6.285935	7.2168374	3.9241757	2.199191	9.511674
chr1	15667000	15668000	chr1	15712000	15713000	0,0,0	3.2105622	0.99657625	1.474067	2.2244384	3.6859727	3.700325	1.0691948	5.6776037
chr1	2238000	2239000	chr1	2262000	2263000	0,0,0	5.410811	0.9997805	2.2733407	4.0117188	5.627298	4.8589697	1.7566156	8.424942
chr1	10109000	10110000	chr1	10141000	10142000	0,0,0	6.4001546	0.99968314	1.961872	5.175129	6.143468	3.4577703	1.7587097	8.057885
chr1	10308000	10308500	chr1	10324000	10324500	0,0,0	12.909476	1.0	4.3899217	4.6088862	6.4763684	4.418637	1.7748281	8.515425
chr1	11766000	11767000	chr1	11857000	11858000	0,0,0	5.1304607	0.9991169	1.8110751	4.238668	4.990366	3.2651222	1.459225	7.032827
chr1	3185500	3186000	chr1	3201500	3202000	0,0,0	8.434806	0.9998235	3.4990327	4.9399137	5.4326043	4.2520294	1.8544235	8.643064
chr1	8889000	8890000	chr1	8916000	8917000	0,0,0	4.526992	0.9974655	1.9813776	2.9009953	3.8022401	3.399708	1.2760692	5.97837
chr1	9742000	9743000	chr1	9770000	9771000	0,0,0	3.3556418	0.995548	1.4793632	3.0482666	3.2066972	2.7053943	1.1774737	5.4149647
chr1	6142000	6143000	chr1	6166000	6167000	0,0,0	5.085693	0.9995847	1.8470768	5.1815634	7.562167	5.5979877	2.6556816	10.203822
chr1	8743000	8744000	chr1	8767000	8768000	0,0,0	3.6432903	0.99670833	1.924501	2.7006757	2.863841	3.316346	1.0386266	5.7169466
chr1	8724000	8725000	chr1	8765000	8766000	0,0,0	3.7576222	0.99723727	1.5388916	2.9945292	3.9387949	3.2303312	1.4175749	5.892135
chr1	1355000	1356000	chr1	1406000	1407000	0,0,0	2.9134831	0.9969258	1.8022335	1.9051325	2.4952602	4.091852	0.7313442	5.7853036
chr1	5894000	5895000	chr1	5917000	5918000	0,0,0	2.9416707	0.98811704	1.5577911	1.6079773	2.4546235	3.0037954	0.96954966	4.4331083
chr1	10727000	10728000	chr1	10822000	10823000	0,0,0	3.4041674	0.99435526	1.5333933	2.4404275	3.2256508	3.0082982	1.3417088	5.1775675
chr1	6709000	6710000	chr1	6754000	6755000	0,0,0	4.9132466	0.9997832	1.7353144	4.7158756	6.169244	4.245526	1.8571069	8.437415
chr1	5286000	5286500	chr1	5297000	5297500	0,0,0	4.571754	1.0	2.6631403	1.4649343	1.5136133	2.141099	0.7529844	3.4432626
chr1	19542000	19543000	chr1	19575000	19576000	0,0,0	4.1539474	0.9994009	1.4540765	4.4978056	5.287404	3.4228501	1.5670116	7.4208994
chr1	116000	117000	chr1	167000	168000	0,0,0	2.6101217	0.9876241	1.4123416	1.430836	2.4340997	3.1206043	0.83124834	4.3924584
chr1	14645000	14646000	chr1	14695000	14696000	0,0,0	4.4467425	0.9982464	1.6784614	3.51868	4.4142437	3.2190003	1.512274	6.346716
chr1	8579000	8579500	chr1	8598000	8598500	0,0,0	9.12551	1.0	4.106843	2.5296881	3.8269303	3.676791	1.0631931	5.925402
chr1	3071000	3072000	chr1	3115000	3116000	0,0,0	6.681606	0.9999848	1.7757422	9.789382	10.923555	5.086405	3.254564	13.788076
chr1	2598000	2598500	chr1	2614000	2614500	0,0,0	8.854031	1.0	3.513001	4.69475	5.7935266	4.4639993	1.92005	8.637111
chr1	9443000	9443500	chr1	9459500	9460000	0,0,0	9.756114	1.0	4.432996	2.5668454	3.7768655	3.6539774	1.11712	5.9356174
chr1	10746000	10747000	chr1	10778000	10779000	0,0,0	3.112718	0.99438125	1.47783	2.3222916	3.0917099	3.1179192	1.2011923	5.1821785
chr1	7916000	7917000	chr1	7961000	7962000	0,0,0	3.7252078	0.9967123	1.6489922	2.7732425	3.593037	3.2530704	1.2563484	5.718175
chr1	18145000	18146000	chr1	18209000	18210000	0,0,0	3.8516428	0.99406767	1.9989157	1.960052	2.8740656	3.3855977	1.2813514	5.127866
chr1	9268000	9269000	chr1	9298000	9299000	0,0,0	7.0034027	0.99992996	1.8672448	6.65706	7.6347637	3.6499655	2.5673585	9.567352
chr1	13849000	13850000	chr1	13882000	13883000	0,0,0	4.6342483	0.9998534	1.8931773	4.6302276	5.8440905	4.71274	2.0632455	8.828498
chr1	19372000	19373000	chr1	19421000	19422000	0,0,0	4.911368	0.99889404	2.4094155	2.4359193	4.2007995	4.6424823	1.2200587	6.807744
chr1	9502000	9503000	chr1	9531000	9532000	0,0,0	2.8517082	0.96982676	1.5357062	1.6039071	1.7225952	2.075467	0.78293526	3.5011625
chr1	3771000	3772000	chr1	3797000	3798000	0,0,0	6.2488666	0.9999867	1.4204406	7.805662	9.655658	4.2918196	2.9268947	11.2301855
chr1	1935000	1936000	chr1	2054000	2055000	0,0,0	6.709881	0.99960154	2.1397336	4.6941876	5.9844103	3.6560597	1.6603346	7.8286705
chr1	4094000	4095000	chr1	4147000	4148000	0,0,0	5.522131	0.99983555	1.9490553	4.632041	6.4938936	4.596603	2.3764143	8.713973
chr1	11582000	11583000	chr1	11704000	11705000	0,0,0	4.4709153	0.9907501	2.0114214	2.045807	3.0028906	2.8651307	1.1700342	4.6836257
chr1	1357500	1358000	chr1	1432000	1432500	0,0,0	6.624037	1.0	3.4112847	1.8548892	2.124807	2.3788044	0.70195115	4.027595
chr1	6054000	6055000	chr1	6098000	6099000	0,0,0	3.6613603	0.9963798	1.5401101	3.329204	3.424544	2.662509	1.4624819	5.6218014
chr1	12284000	12285000	chr1	12350000	12351000	0,0,0	6.421669	0.9999308	2.2510393	4.10099	7.6708164	5.934358	1.9237372	9.579682
chr1	12284000	12284500	chr1	12301500	12302000	0,0,0	5.9901824	1.0	3.1386058	2.0157268	2.703816	3.1982994	0.99634284	4.9900565
chr1	19866000	19867000	chr1	19888000	19889000	0,0,0	3.5067885	0.99049425	1.3921727	2.7267873	3.0238028	2.2325335	1.0065491	4.6563444
chr1	1372000	1373000	chr1	1448000	1449000	0,0,0	3.1746273	0.99446815	1.4408675	2.7088637	3.0809731	2.789891	1.2918631	5.1977696
chr1	9741000	9742000	chr1	9802000	9803000	0,0,0	3.1053746	0.9938979	1.5643411	2.2532823	2.8275614	3.096737	1.3223337	5.0996547
chr1	15712000	15713000	chr1	15742000	15743000	0,0,0	2.9357686	0.9946507	1.5265491	2.074571	2.886355	3.3872697	0.9957351	5.231333
chr1	5211000	5212000	chr1	5257000	5258000	0,0,0	3.3004105	0.9958094	1.62995	2.5822613	3.039085	3.1801243	1.29223	5.4754677
chr1	11780000	11781000	chr1	11802000	11803000	0,0,0	6.190319	0.99996674	1.8143862	6.3420777	8.21998	4.6755967	2.455374	10.313
chr1	2589000	2590000	chr1	2614000	2615000	0,0,0	6.204365	0.99998164	1.718589	9.111144	10.792889	5.487611	3.133223	13.586406
chr1	4732000	4733000	chr1	4761000	4762000	0,0,0	3.8112428	0.9966187	1.6457285	3.090909	3.5061998	2.9426153	1.2247239	5.69009
chr1	3465000	3465500	chr1	3482000	3482500	0,0,0	5.5265546	0.99671704	2.6082165	2.703668	3.3673553	3.3163464	1.0920972	5.719607
chr1	12890000	12891000	chr1	12911000	12912000	0,0,0	2.5481508	0.9887708	1.3953223	1.6239848	2.3617911	3.046162	0.80163753	4.4897037
chr1	12738000	12739000	chr1	12792000	12793000	0,0,0	6.1678944	0.9998868	1.9754827	5.5002046	6.901098	4.1982174	2.344769	9.087288
chr1	3504000	3505000	chr1	3596000	3597000	0,0,0	5.080321	0.9973209	2.06561	3.3015757	3.8409238	2.988149	1.310282	5.922883
chr1	16086000	16087000	chr1	16146000	16147000	0,0,0	4.650622	0.9984991	1.7669863	3.628171	4.4856343	3.2773318	1.409457	6.5023727
chr1	4816000	4817000	chr1	4854000	4855000	0,0,0	2.7469919	0.97453356	1.5083319	1.4249538	1.8737845	2.4041488	0.8417482	3.6707742
chr1	14725000	14726000	chr1	14756000	14757000	0,0,0	2.8059938	0.9867359	1.5725722	2.3650255	3.1534023	4.210755	1.0107466	6.3129997
chr1	6800000	6801000	chr1	6825000	6826000	0,0,0	4.0040355	0.99897945	1.4617699	3.800012	4.933512	3.5103407	1.5416129	6.8881297
chr1	1408000	1409000	chr1	1433000	1434000	0,0,0	3.6389308	0.99803895	2.1127667	1.8438692	3.163876	4.5959253	1.2605865	6.23492
chr1	14593000	14594000	chr1	14645000	14646000	0,0,0	3.3181798	0.9970669	1.5089511	2.7873275	3.5751553	3.3546717	1.1647602	5.832296
chr1	11745500	11746000	chr1	11766000	11766500	0,0,0	4.636619	1.0	2.4346654	1.1989954	2.2703605	2.801756	0.73341584	3.8675294
chr1	18867000	18868000	chr1	18911000	18912000	0,0,0	2.7790139	0.9936418	1.4368478	2.1491833	2.7427442	3.1481504	1.2856045	5.0585356
chr1	2683000	2684000	chr1	2773000	2774000	0,0,0	5.4980145	0.9972312	2.240771	3.1528978	3.8758059	3.087376	1.581665	5.8899517
chr1	8343000	8344000	chr1	8383000	8384000	0,0,0	3.60583	0.99723345	1.5460118	2.7008429	3.9075124	3.4900126	1.4381078	5.890762
chr1	10224500	10225000	chr1	10241500	10242000	0,0,0	6.1845284	1.0	2.9252791	2.1642153	2.907795	2.9216714	1.2427367	4.8454185
chr1	223000	224000	chr1	246000	247000	0,0,0	3.358636	0.99851614	1.5133538	3.0229328	4.0803537	3.8267326	1.5705951	6.513784
chr1	17303000	17304000	chr1	17343000	17344000	0,0,0	5.084481	0.99973047	1.9502034	4.419203	5.707411	4.291415	2.2187917	8.219595
chr1	19552000	19553000	chr1	19614000	19615000	0,0,0	7.3424735	0.99995494	2.5762324	5.320915	7.4903426	5.2782826	2.1058729	10.007985
chr1	13291000	13292000	chr1	13315000	13316000	0,0,0	2.7621558	0.98466766	1.524198	1.8370303	2.0074503	2.5453062	1.0199702	4.178222
chr1	4218000	4219000	chr1	4280000	4281000	0,0,0	3.7223248	0.99548376	1.6974214	2.7309601	3.2249687	2.973117	1.0518038	5.400637
chr1	1645000	1645500	chr1	1656500	1657000	0,0,0	3.9613354	0.98934126	1.762692	2.1882443	2.8446946	2.5967417	0.99182445	4.5418477
chr1	12054500	12055000	chr1	12070000	12070500	0,0,0	6.3187857	1.0	3.4451354	1.779536	1.8601985	2.2881546	0.87001	3.8699641
chr1	16961000	16962000	chr1	17016000	17017000	0,0,0	3.8736622	0.9973527	1.4658543	3.4014318	4.063348	2.911341	1.4968475	5.934836
chr1	18295000	18296000	chr1	18343000	18344000	0,0,0	6.110804	0.9999047	1.6729794	6.7308617	7.141531	3.2764654	2.259598	9.259454
chr1	7349000	7350000	chr1	7409000	7410000	0,0,0	3.3793287	0.9927865	1.5318005	2.252965	3.0869057	2.9296792	1.1868664	4.932315
chr1	129000	130000	chr1	222000	223000	0,0,0	6.3305235	0.99997985	2.0915382	5.8344717	8.397614	5.6283026	3.4718943	10.8145
chr1	2027000	2028000	chr1	2048000	2049000	0,0,0	2.785628	0.9932373	1.3865383	2.0017657	2.9204993	3.2175064	0.9038977	4.996854
chr1	7329000	7330000	chr1	7393000	7394000	0,0,0	2.6100373	0.98801994	1.3961151	1.8921251	2.269631	2.7430828	0.89050484	4.4249716
chr1	2566000	2567000	chr1	2682000	2683000	0,0,0	4.238755	0.990675	2.0419383	2.1043599	2.7340496	2.8049936	1.0749818	4.6755357
chr1	14311000	14312000	chr1	14364000	14365000	0,0,0	3.559341	0.9964266	1.767453	1.6918414	3.5865045	4.130962	1.0755303	5.634821
chr1	19371000	19372000	chr1	19395000	19396000	0,0,0	3.317646	0.9964074	1.3897488	3.105019	3.5589032	2.8694482	1.2762332	5.629465
chr1	16673000	16674000	chr1	16696000	16697000	0,0,0	4.118967	0.99964195	1.7430094	3.1619163	5.571527	5.1251316	1.5468847	7.935724
chr1	7606000	7607000	chr1	7742000	7743000	0,0,0	4.8146873	0.9971409	2.2858849	2.3099613	3.652359	3.8045473	1.2219906	5.8578463
chr1	10803000	10804000	chr1	10836000	10837000	0,0,0	2.9907951	0.99287957	1.5375615	1.7686546	2.87025	3.3731585	1.2217866	4.945296
chr1	19243000	19244000	chr1	19265000	19266000	0,0,0	5.323818	0.9999563	1.5199336	6.836059	7.7902293	3.963047	2.5878625	10.039544
chr1	6421000	6422000	chr1	6488000	6489000	0,0,0	4.3228154	0.99648833	1.9836743	2.344529	3.6066685	3.5682225	1.3067166	5.652248
chr1	14579000	14580000	chr1	14645000	14646000	0,0,0	4.8360167	0.99951184	1.6860831	4.5492067	5.486314	3.5819554	1.7072504	7.6256948
chr1	17115000	17116000	chr1	17136000	17137000	0,0,0	3.2018194	0.99692017	1.7695259	2.1996207	2.9426339	3.828256	1.4064771	5.7834744
chr1	20160000	20161000	chr1	20239000	20240000	0,0,0	2.9786391	0.99209833	1.6919029	1.6194456	2.457983	3.4016733	1.3176932	4.8411803
chr1	1539000	1539500	chr1	1574500	1575000	0,0,0	6.169957	0.9999925	1.6603192	10.550848	11.337908	5.1685934	3.52497	14.547125
chr1	18990000	18991000	chr1	19033000	19034000	0,0,0	3.053953	0.996164	1.421015	2.76692	3.2649798	3.1044214	1.1524485	5.563906
chr1	17731000	17731500	chr1	17746000	17746500	0,0,0	6.840354	1.0	2.6894038	2.8845577	3.9737558	3.1480055	1.238567	5.712056
chr1	14533000	14534000	chr1	14578000	14579000	0,0,0	4.1408896	0.99844784	1.4765425	4.136921	4.434918	2.7915087	1.5762626	6.468772
chr1	7960000	7961000	chr1	7994000	7995000	0,0,0	4.6454616	0.9997446	1.8120008	4.5949492	5.5875497	4.1892033	1.9748241	8.2736025
chr1	10078000	10079000	chr1	10102000	10103000	0,0,0	3.4512258	0.9967928	1.4336872	3.221911	3.6347532	2.879038	1.3712442	5.7429585
chr1	9342000	9343000	chr1	9459000	9460000	0,0,0	5.9483814	1.0	2.7765746	2.3397088	3.3706646	3.370021	1.2747644	5.4497623
chr1	5481000	5482000	chr1	5539000	5540000	0,0,0	3.1027124	0.99579936	1.3852386	2.6065774	3.430413	3.1561277	1.1354157	5.4730854
chr1	1219000	1220000	chr1	1257000	1258000	0,0,0	4.2799935	0.9986256	1.7598418	3.3742514	4.3762684	3.59107	1.5764627	6.5904045
chr1	13777000	13778000	chr1	13821000	13822000	0,0,0	3.9034684	0.9971067	1.6468139	3.2101185	3.6756155	2.9925091	1.4462217	5.845948
chr1	19391000	19392000	chr1	19427000	19428000	0,0,0	4.5175943	0.9996495	1.3892895	4.9803944	6.119177	3.5299883	2.0679662	7.9570055
chr1	17251000	17252000	chr1	17304000	17305000	0,0,0	5.9977245	0.99983203	2.0678368	4.75644	6.52122	4.46464	1.8357674	8.692587
chr1	3450000	3451000	chr1	3504000	3505000	0,0,0	3.956687	0.9985431	1.5348372	3.6830888	4.4057035	3.2582488	1.4944133	6.532106
chr1	16062000	16062500	chr1	16076500	16077000	0,0,0	4.591786	1.0	2.0168712	2.262999	2.5055397	2.1393886	0.84481674	4.1509433
chr1	4220000	4220500	chr1	4236500	4237000	0,0,0	6.083662	1.0	2.545639	2.1792307	3.8215144	3.467534	1.2200862	5.404628
chr1	16489000	16490000	chr1	16530000	16531000	0,0,0	4.1341405	0.9979535	1.7060156	3.6445477	3.860431	2.9526641	1.7349478	6.1922617
chr1	15083000	15084000	chr1	15185000	15186000	0,0,0	4.085117	0.9980087	1.6376864	3.4710202	4.0867376	3.1342824	1.6853119	6.219634
chr1	1272000	1273000	chr1	1317000	1318000	0,0,0	2.55969	0.98806685	1.5885352	1.591894	1.8295795	3.013877	1.0333749	4.428894
chr1	19350000	19351000	chr1	19372000	19373000	0,0,0	3.9848707	0.9981401	1.6850896	3.1046946	4.1178303	3.5281534	1.4451314	6.287882
chr1	18868000	18869000	chr1	18896000	18897000	0,0,0	5.6458597	0.9999386	1.8268229	5.955316	7.2738533	4.4057693	2.250175	9.699384
chr1	13393000	13394000	chr1	13479000	13480000	0,0,0	6.0519266	0.9985873	2.406007	3.4901114	4.432737	3.46064	1.6299541	6.562961
chr1	13425500	13426000	chr1	13462000	13462500	0,0,0	5.129793	1.0	2.51267	1.8150208	2.281881	2.3876019	0.8998913	4.0009537
chr1	7670000	7671000	chr1	7742000	7743000	0,0,0	3.3088548	0.9938398	1.6834592	2.5145717	2.6496265	2.8549948	1.188011	5.0901694
chr1	5838000	5839000	chr1	5956000	5957000	0,0,0	4.3273435	0.9978081	1.7520491	2.914796	4.2368245	3.5326986	1.4140842	6.1236286
chr1	6686000	6687000	chr1	6719000	6720000	0,0,0	2.9428766	0.9900224	1.6333642	1.5055013	2.4510071	3.2696662	0.65256554	4.6078897
chr1	6365000	6366000	chr1	6408000	6409000	0,0,0	3.9838822	0.999004	1.4578465	3.8219564	4.937374	3.5151722	1.5335656	6.912467
chr1	18343000	18343500	chr1	18375500	18376000	0,0,0	13.659314	1.0	4.508902	5.251688	6.600199	4.1460485	2.1605246	8.814216
chr1	19702500	19703000	chr1	19721500	19722000	0,0,0	5.804917	1.0	2.8744674	1.7189169	2.4994428	2.7303996	0.8716784	4.258326
chr1	4094000	4095000	chr1	4219000	4220000	0,0,0	4.0069757	0.9928099	2.051263	2.0761187	2.7259	3.0901222	1.0793281	4.935561
chr1	14012000	14013000	chr1	14458000	14459000	0,0,0	9.04057	1.0	3.4502358	4.8509827	5.6664104	4.0630884	1.6816902	8.3750725
chr1	14826000	14827000	chr1	14923000	14924000	0,0,0	3.5664182	0.9958639	1.711511	2.4890208	3.2158434	3.276109	1.3258609	5.488572
chr1	14035000	14036000	chr1	14458000	14459000	0,0,0	3.0069094	0.99293876	1.6138391	2.1378973	2.5169456	3.0532916	1.3432308	4.9536448
chr1	10324000	10325000	chr1	10384000	10385000	0,0,0	4.274533	0.9933204	1.9591073	2.4082937	3.0355225	2.8685105	1.3636218	5.0092163
chr1	10476500	10477000	chr1	10506500	10507000	0,0,0	12.412889	1.0	4.4145823	4.0636244	5.9442263	4.310021	1.6753281	7.9221315
chr1	772000	773000	chr1	806000	807000	0,0,0	2.718813	0.9872875	1.4462925	2.1192915	2.1330063	2.481808	1.2124357	4.3656225
chr1	3645000	3646000	chr1	3705000	3706000	0,0,0	3.8850856	0.99640125	1.7801591	2.790228	3.3691015	3.1475499	1.5257508	5.6277523
chr1	1515000	1516000	chr1	1555000	1556000	0,0,0	3.6250663	0.9978065	1.6886202	2.3726966	3.924189	4.0138364	1.28337	6.1228995
chr1	5510000	5511000	chr1	5559000	5560000	0,0,0	3.4808173	0.99240094	1.8409617	1.274567	2.955122	3.7472878	0.89385384	4.880236
chr1	6527000	6528000	chr1	6567000	6568000	0,0,0	6.9180307	0.999972	2.3800845	5.3581367	8.0666065	5.721448	2.5483534	10.484236
chr1	15091000	15092000	chr1	15185000	15186000	0,0,0	5.024526	0.9995786	1.5345161	5.3288937	5.7713733	3.035974	1.969499	7.772768
chr1	647000	648000	chr1	712000	713000	0,0,0	2.5774603	0.99296975	1.4114822	2.3261633	2.3414402	2.8903434	1.420922	4.958044
chr1	2384000	2385000	chr1	2434000	2435000	0,0,0	3.6732125	0.9932702	1.7384881	2.6180243	2.8073459	2.6745946	1.1949056	5.0017276
chr1	12427000	12428000	chr1	12453000	12454000	0,0,0	3.4893985	0.9947875	1.5563166	2.1339703	3.4837112	3.3603826	1.3774185	5.2572446
chr1	7852000	7853000	chr1	7916000	7917000	0,0,0	4.366183	0.99887604	1.9713767	3.5050516	4.0679617	3.6759796	1.7293414	6.7915807
chr1	1730000	1731000	chr1	1762000	1763000	0,0,0	4.1665716	0.9993423	1.9929094	2.5900865	4.67792	5.025215	1.4139711	7.327514
chr1	1645000	1646000	chr1	1682000	1683000	0,0,0	3.9427488	0.99955153	2.0784233	3.1624126	4.115484	4.8994207	1.7222583	7.7104545
chr1	20009000	20010000	chr1	20047000	20048000	0,0,0	3.882977	0.99849015	1.7507049	2.7543178	4.196917	4.0481515	1.6017814	6.496434
chr1	7636000	7637000	chr1	7670000	7671000	0,0,0	3.6033962	0.99857384	1.4518754	3.2624648	4.482742	3.6534827	1.7611874	6.5534515
chr1	14622000	14623000	chr1	14651000	14652000	0,0,0	2.8260198	0.9928345	1.4597293	2.4113727	2.5253203	2.7955468	1.0773978	4.938989
