chromosome1	x1	x2	chromosome2	y1	y2	color	APScoreAvg	ProbabilityofEnrichment	RegAPScoreAvg	Avg_diffMaxNeihgboor_1	Avg_diffMaxNeihgboor_2	avg	std	value
chr_1	9935200	9936000	chr_1	9968800	9969600	0,0,0	18.573757	1.0	5.9323387	23.4445	26.32657	14.939192	12.408485	35.778748
chr_1	885600	886400	chr_1	909600	910400	0,0,0	5.302935	1.0	2.2037404	2.6701047	3.3670006	2.7757165	1.4037453	5.1491427
chr_1	2959200	2959600	chr_1	2979200	2979600	0,0,0	8.844602	0.9999962	4.8414006	5.203725	6.2243934	7.8548365	2.8058596	12.480369
chr_1	9314000	9314400	chr_1	9350800	9351200	0,0,0	11.650991	0.9999995	5.64702	6.769845	8.319191	8.518288	3.0316436	14.535928
chr_1	5680400	5680800	chr_1	5718000	5718400	0,0,0	23.912298	1.0	9.332165	11.157957	11.922979	8.452548	6.9609346	18.370731
chr_1	7596000	7598000	chr_1	7640000	7642000	0,0,0	3.6527803	0.99935585	2.1194372	3.8143213	5.8018107	8.362815	1.6666355	11.753324
chr_1	6256400	6256800	chr_1	6293200	6293600	0,0,0	19.646238	1.0	10.214988	5.9146147	9.188158	10.934704	3.324442	16.19214
chr_1	9976000	9976800	chr_1	10023200	10024000	0,0,0	6.4984617	0.99958813	2.9031448	4.1140103	4.682023	4.1387215	1.9455279	7.7956195
chr_1	4276800	4277600	chr_1	4323200	4324000	0,0,0	4.628541	0.9993927	2.1717732	3.29908	4.4936547	4.4746876	1.7582114	7.4072027
chr_1	5892000	5894000	chr_1	5928000	5930000	0,0,0	21.72551	1.0	7.019035	25.483158	30.782112	18.498041	13.49453	41.14974
chr_1	628400	628800	chr_1	652400	652800	0,0,0	14.218134	0.99999964	5.672743	8.700378	9.546872	7.0646915	3.818312	14.798361
chr_1	6890000	6892000	chr_1	7020000	7022000	0,0,0	5.1713634	0.9999253	2.0556605	4.8426113	6.5250297	5.198751	2.4044282	9.503294
chr_1	2328000	2330000	chr_1	2438000	2440000	0,0,0	6.259563	0.99995905	2.344879	8.18309	8.341214	5.449298	3.785047	12.723156
chr_1	7758800	7759200	chr_1	7766800	7767200	0,0,0	9.84588	0.9999775	4.102755	5.011986	7.24928	6.2483997	2.3424182	10.703498
chr_1	8449600	8450400	chr_1	8487200	8488000	0,0,0	27.612541	1.0	8.771798	27.1841	32.09681	18.691076	11.940718	42.854717
chr_1	1884800	1885600	chr_1	1900800	1901600	0,0,0	15.604219	1.0	4.9829416	16.030859	18.291275	10.485336	8.828328	24.73499
chr_1	9272400	9272800	chr_1	9292800	9293200	0,0,0	11.789777	0.99999994	4.8588886	9.130789	10.724669	8.5295925	3.9594269	16.64585
chr_1	6240000	6240400	chr_1	6252800	6253200	0,0,0	14.7037325	0.99999964	5.106632	9.798102	10.240658	6.135742	3.394568	14.845166
chr_1	408000	408400	chr_1	422400	422800	0,0,0	23.029772	1.0	10.11995	7.4954376	8.774274	7.6336594	5.668644	14.29627
chr_1	9219600	9220000	chr_1	9238800	9239200	0,0,0	13.08725	1.0	4.296997	11.722211	12.991949	7.5444922	4.34562	17.964235
chr_1	540400	540800	chr_1	548000	548400	0,0,0	16.145977	1.0	5.052734	9.364191	9.685782	5.0600424	3.4439056	13.383768
chr_1	9798800	9799200	chr_1	9822400	9822800	0,0,0	15.089651	0.99999994	6.1705003	7.5438023	11.240544	9.549403	3.9782193	16.255005
chr_1	9270000	9272000	chr_1	9350000	9352000	0,0,0	4.4537477	0.99993485	2.1161885	5.065403	7.4902983	7.7193756	2.6721184	12.221955
chr_1	282800	283200	chr_1	304400	304800	0,0,0	11.569554	0.99999964	4.864338	8.083173	9.355633	7.6093955	4.275633	14.794437
chr_1	608000	608800	chr_1	653600	654400	0,0,0	19.46277	1.0	10.259723	3.045736	4.084926	4.882735	2.1060197	7.5900564
chr_1	6506400	6507200	chr_1	6522400	6523200	0,0,0	19.053493	1.0	7.2078857	13.238764	18.926834	14.530275	6.4569826	26.298065
chr_1	7567200	7567600	chr_1	7584400	7584800	0,0,0	9.085782	0.9999973	4.0010433	6.3053017	8.0608015	7.2189746	3.2147799	12.823688
chr_1	4851200	4852000	chr_1	4937600	4938400	0,0,0	9.081336	1.0	4.514736	3.2124183	5.08562	5.6614184	1.3679081	8.516901
chr_1	1904000	1906000	chr_1	1940000	1942000	0,0,0	16.51797	1.0	3.9348955	41.86483	48.807716	21.378052	15.491668	58.591236
chr_1	7658000	7660000	chr_1	7702000	7704000	0,0,0	4.245267	0.9997844	1.9672728	5.1170197	8.37389	8.490645	3.2629418	13.039107
chr_1	10848000	10850000	chr_1	11032000	11034000	0,0,0	5.574541	0.99990517	2.0117064	6.039219	6.231977	3.896043	2.9679084	9.264237
chr_1	4538400	4538800	chr_1	4558000	4558400	0,0,0	12.694566	1.0	7.065864	4.581035	5.9789605	7.864211	2.635656	11.936243
chr_1	6932000	6934000	chr_1	7020000	7022000	0,0,0	15.779388	1.0	3.0275438	22.064487	26.203716	9.876097	7.877869	29.488976
chr_1	5200800	5201200	chr_1	5207200	5207600	0,0,0	13.702569	1.0	6.3848257	3.2676983	5.499608	5.644172	1.7488685	8.548793
chr_1	6356800	6357600	chr_1	6392000	6392800	0,0,0	5.588865	0.9997597	2.9272792	3.6809225	4.3612576	5.062485	1.5606486	8.334416
chr_1	9294800	9295200	chr_1	9311600	9312000	0,0,0	10.846031	0.99998415	5.5086594	3.8240228	6.5856285	7.652381	1.9600358	11.051512
chr_1	6128000	6130000	chr_1	6204000	6206000	0,0,0	12.836898	1.0	6.088498	18.978493	33.811184	35.844894	12.444245	52.71467
chr_1	1695600	1696000	chr_1	1721200	1721600	0,0,0	20.9418	1.0	9.63725	8.120028	10.013987	9.468428	3.5111384	16.68623
chr_1	4405600	4406000	chr_1	4417200	4417600	0,0,0	9.5747385	0.9999682	4.6165967	3.274293	6.7427526	7.446345	1.7191927	10.356828
chr_1	8448000	8450000	chr_1	8500000	8502000	0,0,0	7.065204	0.9999999	2.9812946	9.964021	14.305923	12.498815	3.5094345	21.355722
chr_1	2347200	2348000	chr_1	2372000	2372800	0,0,0	78.10838	1.0	34.18978	11.043153	11.08954	9.091093	6.2442865	18.90723
chr_1	8488800	8489200	chr_1	8500000	8500400	0,0,0	9.880317	0.9999994	3.663887	7.2753096	10.462608	7.8759623	3.169282	14.342904
chr_1	9128400	9128800	chr_1	9142800	9143200	0,0,0	13.225717	1.0	6.638878	4.116384	5.6528955	6.2501745	2.3037455	9.909183
chr_1	9152800	9153600	chr_1	9168800	9169600	0,0,0	10.2460985	0.99999976	2.1852083	11.398967	13.19795	5.240576	5.059275	15.372991
chr_1	4286000	4288000	chr_1	4322000	4324000	0,0,0	23.016714	1.0	7.1336637	31.15209	38.59069	22.546062	16.006582	50.23681
chr_1	10772000	10774000	chr_1	10874000	10876000	0,0,0	11.486482	1.0	2.8715096	8.286345	8.338228	3.2850182	3.0669692	10.650658
chr_1	1694400	1695200	chr_1	1741600	1742400	0,0,0	7.5855365	0.999911	3.4459324	4.9467816	5.4803348	4.930637	1.8867751	9.327776
chr_1	9424000	9424800	chr_1	9468000	9468800	0,0,0	5.5573483	0.99979913	2.7658057	3.8088186	4.777757	5.12813	1.8657529	8.513746
chr_1	5085600	5086000	chr_1	5100800	5101200	0,0,0	6.354871	1.0	3.986513	1.3516026	1.3728489	2.316667	0.54040813	3.5180917
chr_1	6891200	6891600	chr_1	6931600	6932000	0,0,0	10.835801	0.999999	5.9824667	4.6078143	7.3378134	9.681183	2.5968668	13.777018
chr_1	4418000	4418400	chr_1	4441200	4441600	0,0,0	9.280112	1.0	4.961512	2.4589546	5.20419	6.6623373	1.8945835	8.848075
chr_1	1868000	1868400	chr_1	1882800	1883200	0,0,0	8.335821	0.99992865	4.345446	3.7704265	5.2570205	6.1973085	2.3832045	9.548799
chr_1	4569200	4569600	chr_1	4586400	4586800	0,0,0	4.637317	1.0	2.7316701	1.2581402	1.4661407	2.1447659	0.6980518	3.2631128
chr_1	344000	346000	chr_1	376000	378000	0,0,0	6.4148016	0.99998415	3.5183473	4.741392	7.3254848	9.528924	2.480707	13.743495
chr_1	5039200	5039600	chr_1	5076400	5076800	0,0,0	28.893467	1.0	9.9305	12.81983	15.978616	10.436868	6.050888	21.832272
chr_1	9996000	9996800	chr_1	10023200	10024000	0,0,0	13.61221	1.0	6.583844	8.213261	13.053917	13.9702	3.6944137	21.270876
chr_1	2170800	2171200	chr_1	2180000	2180400	0,0,0	18.737003	1.0	7.012695	5.1450067	5.6308155	3.8170564	1.8515301	8.390395
chr_1	9836000	9838000	chr_1	9892000	9894000	0,0,0	61.91138	1.0	20.106125	42.144077	64.395355	43.545124	25.098341	81.00652
chr_1	7595200	7596000	chr_1	7625600	7626400	0,0,0	5.91418	0.9998872	2.687505	4.411047	5.5443935	5.170166	2.1111596	9.091097
chr_1	6446000	6448000	chr_1	6480000	6482000	0,0,0	5.227585	0.9999854	2.4411972	6.1752815	8.431313	8.341826	2.5762405	13.830965
chr_1	9912800	9913600	chr_1	9970400	9971200	0,0,0	6.3531184	0.99990773	2.8896203	4.587863	5.621163	5.2138767	1.9649566	9.291977
chr_1	8512000	8512800	chr_1	8555200	8556000	0,0,0	5.315045	0.99950254	2.7667212	3.6459274	3.8756146	4.36592	1.5723177	7.6067443
chr_1	8137600	8138000	chr_1	8155600	8156000	0,0,0	7.2573204	0.9999728	4.382978	2.7349684	5.139583	8.083764	1.887917	10.514847
chr_1	4404800	4405600	chr_1	4441600	4442400	0,0,0	5.262605	0.99949366	3.0830119	1.659121	4.081581	6.1142826	0.79699385	7.5890565
chr_1	7611200	7611600	chr_1	7624800	7625200	0,0,0	11.953298	0.9999992	3.893829	8.427154	10.572797	6.544539	3.518709	14.035342
chr_1	3280000	3280400	chr_1	3311200	3311600	0,0,0	11.545067	1.0	4.2813673	8.242774	13.028612	10.11856	4.06946	17.445469
chr_1	8540000	8540400	chr_1	8555200	8555600	0,0,0	13.564373	1.0	5.826036	5.900723	8.811492	7.9498653	2.9515963	13.194953
chr_1	1576000	1576800	chr_1	1620800	1621600	0,0,0	5.958307	0.999052	2.98351	2.8204489	4.0207877	4.45481	1.5714519	6.9618764
chr_1	7596800	7597200	chr_1	7610800	7611200	0,0,0	7.163664	0.9997135	3.353874	3.7958522	4.881644	4.7845225	1.5848169	8.158613
chr_1	4478000	4480000	chr_1	4518000	4520000	0,0,0	10.923734	1.0	4.413415	21.53203	25.562635	19.87241	12.370584	39.011993
chr_1	3007600	3008000	chr_1	3078400	3078800	0,0,0	13.142921	1.0	4.388772	10.911516	17.559065	12.414785	6.192544	22.11391
chr_1	6379200	6380000	chr_1	6392000	6392800	0,0,0	11.08854	1.0	4.35765	8.386315	12.815379	10.478327	4.586628	17.932829
chr_1	5680000	5680800	chr_1	5734400	5735200	0,0,0	4.909831	0.9999078	2.4367995	4.6058745	5.010295	5.198253	2.294861	9.292364
chr_1	10772000	10774000	chr_1	10856000	10858000	0,0,0	8.342539	0.99978685	2.6898727	5.358273	6.2716646	3.691569	2.5715165	8.454478
chr_1	3908800	3909200	chr_1	3941200	3941600	0,0,0	12.223433	0.9999998	5.050096	8.846205	9.731741	7.5734973	3.4735298	15.4367895
chr_1	5174800	5175200	chr_1	5188400	5188800	0,0,0	10.595343	1.0	6.299361	3.088383	4.2412934	6.3869066	1.5669093	9.132135
chr_1	928000	928400	chr_1	1011600	1012000	0,0,0	30.27768	1.0	16.376167	8.703826	9.227989	11.19268	4.644138	18.929415
chr_1	8512800	8513200	chr_1	8537600	8538000	0,0,0	28.576284	1.0	10.54755	13.0518465	16.689104	11.948294	5.4129457	23.549934
chr_1	318400	319200	chr_1	329600	330400	0,0,0	16.528706	1.0	5.1826873	10.571477	15.830265	10.290471	4.6109147	19.68734
chr_1	7810800	7811200	chr_1	7823600	7824000	0,0,0	16.313242	1.0	7.314852	4.8067546	6.585828	6.1571474	2.6671813	10.429818
chr_1	11253600	11254400	chr_1	11265600	11266400	0,0,0	7.071532	1.0	3.6056144	1.6664561	2.3997471	2.7403116	0.75700516	4.221606
chr_1	1866000	1868000	chr_1	1900000	1902000	0,0,0	3.7574503	0.9995372	1.9553524	4.405248	6.89803	8.228384	2.096083	12.14416
chr_1	8712000	8714000	chr_1	8740000	8742000	0,0,0	14.912546	1.0	3.2898018	41.646587	42.776566	15.205906	15.464786	52.225094
chr_1	5841600	5842400	chr_1	5888000	5888800	0,0,0	5.0002	0.99971	2.6305866	3.0645134	4.5001173	5.4226213	1.8466859	8.146633
chr_1	4375200	4375600	chr_1	4398800	4399200	0,0,0	8.517699	0.9999943	4.2871284	5.341319	6.7014213	7.3286114	1.9472153	12.07645
chr_1	4946000	4948000	chr_1	4992000	4994000	0,0,0	16.552912	1.0	6.743254	15.347147	25.051096	21.698843	8.673528	35.34075
chr_1	3884400	3884800	chr_1	3905600	3906000	0,0,0	25.22966	1.0	11.549264	7.0018497	9.684608	9.339029	3.280198	15.562896
chr_1	4335200	4336000	chr_1	4358400	4359200	0,0,0	13.867073	0.9999999	3.0024965	12.932045	13.394497	4.728276	4.33597	16.223427
chr_1	9644000	9644800	chr_1	9658400	9659200	0,0,0	14.76297	0.99999994	5.0442214	11.009132	11.335211	6.5852737	5.6043906	16.37117
chr_1	5842000	5842400	chr_1	5877600	5878000	0,0,0	9.159793	0.9999946	4.791186	6.0167446	6.0288177	6.77886	2.738174	12.127077
chr_1	8880400	8880800	chr_1	8888400	8888800	0,0,0	9.492123	1.0	4.616478	3.0375118	5.433208	5.9620013	1.8274047	8.662012
chr_1	7022000	7022400	chr_1	7044000	7044400	0,0,0	40.889515	1.0	16.552656	10.420884	13.775552	11.152524	4.9716635	20.415533
chr_1	4286000	4288000	chr_1	4362000	4364000	0,0,0	5.474904	0.9999144	2.2247589	5.3551598	6.011036	4.6069393	1.9863466	9.367081
chr_1	3884800	3885200	chr_1	3941600	3942000	0,0,0	5.759568	0.99715525	2.793573	3.1364589	3.1492667	3.0749173	1.3406936	5.8628807
chr_1	567200	567600	chr_1	588400	588800	0,0,0	19.318403	1.0	8.373844	6.3836746	10.081113	9.319722	2.8205702	14.994101
chr_1	3258000	3260000	chr_1	3312000	3314000	0,0,0	4.86967	0.9999757	3.02162	4.051779	7.195018	11.948742	2.3868885	15.5503235
chr_1	3126000	3126400	chr_1	3138000	3138400	0,0,0	8.035212	0.9998279	4.996787	2.3969104	3.9231975	6.537812	1.6742467	8.668399
chr_1	9532800	9533200	chr_1	9544000	9544400	0,0,0	10.002592	0.99999374	4.434801	5.4298015	7.705873	7.1549664	2.8091214	11.981456
chr_1	8592000	8592800	chr_1	8603200	8604000	0,0,0	4.660436	0.99333715	2.3535748	2.5494351	2.6014512	2.7455657	1.0080589	5.01173
chr_1	4006800	4007200	chr_1	4013600	4014000	0,0,0	12.07609	1.0	6.537903	2.3187113	3.924714	5.0338874	1.345249	7.094964
chr_1	10669200	10669600	chr_1	10696400	10696800	0,0,0	8.085785	0.99999607	4.3485622	5.2003646	6.392241	7.829189	3.4898212	12.4517355
chr_1	5358400	5359200	chr_1	5393600	5394400	0,0,0	4.4071302	0.99728787	2.7689974	1.891974	2.4868045	4.2288804	1.1324322	5.9106355
chr_1	5780000	5782000	chr_1	5822000	5824000	0,0,0	16.403675	1.0	5.8130975	32.554382	46.99865	33.787586	14.84442	62.724815
chr_1	4114400	4115200	chr_1	4164000	4164800	0,0,0	35.395103	1.0	10.091827	29.002123	39.120277	22.225069	15.653871	48.004734
chr_1	6208800	6209600	chr_1	6236800	6237600	0,0,0	5.864191	1.0	2.8436105	2.9715238	3.0894158	3.0433214	1.7325643	5.6846757
chr_2	11304800	11305200	chr_2	11320000	11320400	0,0,0	14.184764	0.9999996	6.367268	6.9182463	9.253937	8.613785	2.8276916	14.763336
chr_2	9311200	9312000	chr_2	9338400	9339200	0,0,0	5.032791	0.99896073	2.6162632	3.058156	3.6250596	4.1515803	1.5732214	6.869941
chr_2	9829600	9830400	chr_2	9863200	9864000	0,0,0	22.11635	1.0	8.4026	4.826365	7.296959	5.7320905	2.62092	10.022192
chr_2	8252000	8252400	chr_2	8264800	8265200	0,0,0	7.3159447	0.9998823	4.1491294	2.7317946	4.753787	6.619824	1.9013163	9.048086
chr_2	6152000	6154000	chr_2	6202000	6204000	0,0,0	18.918587	1.0	6.840163	30.0965	42.172527	30.607962	14.95707	57.360405
chr_2	9725200	9725600	chr_2	9750400	9750800	0,0,0	25.709332	1.0	12.922535	6.130661	9.948494	11.296634	4.085929	16.74611
chr_2	3817600	3818000	chr_2	3852000	3852400	0,0,0	9.427079	0.9999998	4.464801	7.8691554	8.818595	8.510998	3.1776254	15.505802
chr_2	1860400	1860800	chr_2	1868800	1869200	0,0,0	11.364232	1.0	4.7184443	4.9864416	6.430125	5.3332615	2.2518578	9.765654
chr_2	10837200	10837600	chr_2	10880400	10880800	0,0,0	11.856329	1.0	5.5759397	6.9968996	11.8970375	12.381571	3.7662747	18.601036
chr_2	8000800	8001600	chr_2	8044800	8045600	0,0,0	5.916293	0.99904424	3.4978974	2.3929257	3.24487	4.8266506	1.5388058	6.9536963
chr_2	10304800	10305200	chr_2	10328400	10328800	0,0,0	20.452702	1.0	7.5870323	10.952842	12.773346	8.831735	4.244662	18.567593
chr_2	3362400	3362800	chr_2	3369200	3369600	0,0,0	7.592429	0.99976087	3.5036352	4.389628	4.8225	4.4375396	1.7285423	8.339431
chr_2	11585200	11585600	chr_2	11614400	11614800	0,0,0	46.548595	1.0	19.612844	8.2571745	12.933855	11.531452	3.9174817	18.871162
chr_2	3163600	3164000	chr_2	3198400	3198800	0,0,0	9.433526	0.9999992	4.8354964	5.0824633	8.19629	9.581191	2.8475063	14.098937
chr_2	3164000	3164800	chr_2	3181600	3182400	0,0,0	7.0726547	0.9998754	3.8528314	3.845569	4.4733067	5.5734835	1.5413995	8.991767
chr_2	7740800	7741600	chr_2	7757600	7758400	0,0,0	5.0437193	1.0	2.4835424	2.1565168	2.2363207	2.26226	1.1423993	4.179164
chr_2	12708000	12708400	chr_2	12757600	12758000	0,0,0	13.68063	0.99999994	5.031395	8.289131	12.003513	8.978552	4.226457	16.346668
chr_2	11548000	11548800	chr_2	11614400	11615200	0,0,0	6.959738	0.9998567	3.0662503	4.3353415	5.569506	4.997856	1.7716335	8.851493
chr_2	8871200	8871600	chr_2	8886400	8886800	0,0,0	16.549564	1.0	5.964492	7.05473	9.460578	6.7252307	2.772806	12.996101
chr_2	7403200	7404000	chr_2	7448800	7449600	0,0,0	5.9881954	0.9986878	2.4106648	2.3624337	5.0140767	4.5367928	1.6815547	6.636734
chr_2	10272800	10273600	chr_2	10328800	10329600	0,0,0	4.615517	0.99910325	2.2961965	2.4634848	4.278123	4.8277054	1.4944961	7.0174694
chr_2	10801600	10802400	chr_2	10819200	10820000	0,0,0	19.429104	1.0	8.747267	8.823624	14.769236	14.485255	5.772899	22.328476
chr_2	10710000	10712000	chr_2	10762000	10764000	0,0,0	31.87295	1.0	6.953671	51.548897	66.75692	29.92408	21.05206	75.745316
chr_2	9168000	9168400	chr_2	9181600	9182000	0,0,0	7.1271544	0.9999306	3.9168549	3.0602186	5.2103004	6.856968	1.9229809	9.577163
chr_2	1990000	1992000	chr_2	2014000	2016000	0,0,0	8.368695	1.0	2.4067602	25.446308	32.829514	18.303764	9.872466	40.922703
chr_2	9751600	9752000	chr_2	9782000	9782400	0,0,0	15.014111	1.0	6.6544333	6.9476976	8.560247	7.6568594	3.4221137	13.83259
chr_2	7456000	7456400	chr_2	7492000	7492400	0,0,0	11.183958	1.0	4.746192	8.959869	12.446737	10.855335	5.1570277	18.819664
chr_2	9678400	9679200	chr_2	9784800	9785600	0,0,0	9.212163	1.0	4.1503444	3.0363228	3.473993	3.1156893	1.1442629	5.814643
chr_2	2476400	2476800	chr_2	2494000	2494400	0,0,0	9.371486	0.99995035	3.8322926	4.431474	6.937942	5.9723716	2.0069072	9.911459
chr_2	7586000	7588000	chr_2	7612000	7614000	0,0,0	11.835949	1.0	3.9362118	18.473383	25.108889	16.512976	6.944276	32.933758
chr_2	12272400	12272800	chr_2	12336000	12336400	0,0,0	9.228338	0.9999999	3.5068626	8.868017	11.176048	8.231191	3.8713884	16.113874
chr_2	2448000	2450000	chr_2	2496000	2498000	0,0,0	7.919226	0.99999976	3.3942795	8.730937	11.954983	10.519387	3.7018356	18.28022
chr_2	2162000	2162400	chr_2	2183600	2184000	0,0,0	46.85595	1.0	24.272448	7.0305824	8.588071	9.822208	3.8880444	16.071615
chr_2	7456800	7457600	chr_2	7573600	7574400	0,0,0	4.131467	0.9973564	2.0514545	2.692513	3.3234892	3.5428982	1.1884257	5.936243
chr_2	2168000	2168800	chr_2	2181600	2182400	0,0,0	4.9144893	0.99934715	2.5339131	3.303649	3.8998146	4.39838	1.7335299	7.3349566
chr_2	1744000	1746000	chr_2	1782000	1784000	0,0,0	8.983815	1.0	2.5380266	21.203947	32.79812	19.86492	8.83253	38.71287
chr_2	10408800	10409200	chr_2	10424000	10424400	0,0,0	12.178347	1.0	5.6971025	3.1335387	8.098011	8.837196	1.4485872	11.622564
chr_2	11292000	11292400	chr_2	11303200	11303600	0,0,0	11.342721	1.0	4.8980875	5.599375	7.1001377	6.174105	2.2217557	11.151326
